seendate,title,url,domain,language,sourcecountry,query_used,seendate_dt,date,title_clean,_vader_text,vader_compound,vader_label,vader_label_num
20251216T120000Z,  Father of Immersion Lithography  warns : Intel TSMC talent grab invites process tech scrutiny,https://www.digitimes.com/news/a20251216PD242/intel-tsmc-technology-talent-manufacturing.html,digitimes.com,English,China,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-16 12:00:00+00:00,2025-12-16,Father of Immersion Lithography warns : Intel TSMC talent grab invites process tech scrutiny,father of immersion lithography warns : intel tsmc talent grab invites process tech scrutiny,0.34,positive,1
20251217T214500Z,Micron Stock Surges As Memory - Chip Maker Smashes Estimates,https://biztoc.com/x/35538dd3e99dc25f,biztoc.com,English,,(semiconductor OR chip OR chips OR foundry OR wafer) sourcelang:eng,2025-12-17 21:45:00+00:00,2025-12-17,Micron Stock Surges As Memory - Chip Maker Smashes Estimates,micron stock surges as memory - chip maker smashes estimates,0.0,neutral,0
20251217T234500Z,Intel XPU Manager Updated With BMG - G31 GPU Support,https://www.phoronix.com/news/Intel-XPU-Manager-BMG-G31,phoronix.com,English,United States,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-17 23:45:00+00:00,2025-12-17,Intel XPU Manager Updated With BMG - G31 GPU Support,intel xpu manager updated with bmg - g31 gpu support,0.4019,positive,1
20251217T214500Z,Micron Persistent DRAM Demand,https://www.marketscreener.com/news/micron-s-persistent-dram-demand-ce7d50dfde8ef322,marketscreener.com,English,,"(""Applied Materials"" OR ""Lam Research"" OR Broadcom OR Micron) sourcelang:eng",2025-12-17 21:45:00+00:00,2025-12-17,Micron Persistent DRAM Demand,micron persistent dram demand,-0.128,negative,-1
20251217T180000Z,Inquiry Into Broadcom Competitor Dynamics In Semiconductors & Semiconductor Equipment Industry - Broadcom ( NASDAQ : AVGO ) ,https://www.benzinga.com/insights/news/25/12/49450522/inquiry-into-broadcoms-competitor-dynamics-in-semiconductors-amp-semiconductor-equipment-industry,benzinga.com,English,United States,"(""Applied Materials"" OR ""Lam Research"" OR Broadcom OR Micron) sourcelang:eng",2025-12-17 18:00:00+00:00,2025-12-17,Inquiry Into Broadcom Competitor Dynamics In Semiconductors & Semiconductor Equipment Industry - Broadcom ( NASDAQ : AVGO ),inquiry into broadcom competitor dynamics in semiconductors & semiconductor equipment industry - broadcom ( nasdaq : avgo ),0.2732,positive,1
20251217T044500Z,"ASML : AI Driving Semiconductor Equipment Sales Growth to $126 Billion by 2026 , ETTelecom",https://telecom.economictimes.indiatimes.com/news/devices/ai-driving-semiconductor-equipment-sales-growth-to-126-billion-by-2026/126029333,telecom.economictimes.indiatimes.com,English,India,"(""Applied Materials"" OR ""Lam Research"" OR Broadcom OR Micron) sourcelang:eng",2025-12-17 04:45:00+00:00,2025-12-17,"ASML : AI Driving Semiconductor Equipment Sales Growth to $126 Billion by 2026 , ETTelecom","asml : ai driving semiconductor equipment sales growth to $126 billion by 2026 , ettelecom",0.3818,positive,1
20251218T194500Z,Texas Instruments opens first semiconductor factory at massive Sherman site,https://www.texarkanagazette.com/news/2025/dec/18/texas-instruments-opens-first-semiconductor/,texarkanagazette.com,English,United States,(semiconductor OR chip OR chips OR foundry OR wafer) sourcelang:eng,2025-12-18 19:45:00+00:00,2025-12-18,Texas Instruments opens first semiconductor factory at massive Sherman site,texas instruments opens first semiconductor factory at massive sherman site,0.0,neutral,0
20251218T184500Z,"Intel ISPC 1 . 29 Drops Gen9 GPU Targets , Add New Optimizations & Experimental RISC - V",https://www.phoronix.com/news/Intel-ISPC-1.29,phoronix.com,English,United States,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-18 18:45:00+00:00,2025-12-18,"Intel ISPC 1 . 29 Drops Gen9 GPU Targets , Add New Optimizations & Experimental RISC - V","intel ispc 1 . 29 drops gen9 gpu targets , add new optimizations & experimental risc - v",0.2263,positive,1
20251218T184500Z,"TSMC brings its most advanced chipmaking node to the US yet , to begin equipment installation for 3mn months ahead of schedule Arizona fab slated for production in 2027",https://www.tomshardware.com/tech-industry/semiconductors/tsmc-brings-its-most-advanced-chipmaking-node-to-the-us-yet-to-begin-equipment-installation-for-3mn-months-ahead-of-schedule-arizona-fab-slated-for-production-in-2027,tomshardware.com,English,United States,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-18 18:45:00+00:00,2025-12-18,"TSMC brings its most advanced chipmaking node to the US yet , to begin equipment installation for 3mn months ahead of schedule Arizona fab slated for production in 2027","tsmc brings its most advanced chipmaking node to the us yet , to begin equipment installation for 3mn months ahead of schedule arizona fab slated for production in 2027",0.6478,positive,1
20251218T151500Z,"South Korea Allocates 10 , 000 Nvidia GPUs to SMEs and AI Projects",https://www.newkerala.com/news/o/korea-allocate-10000-nvidia-gpus-smes-startups-ai-projects-127,newkerala.com,English,India,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-18 15:15:00+00:00,2025-12-18,"South Korea Allocates 10 , 000 Nvidia GPUs to SMEs and AI Projects","south korea allocates 10 , 000 nvidia gpus to smes and ai projects",0.0,neutral,0
20251218T044500Z,Micron hikes FY26 capex to US$20b to accelerate HBM and US fab output,https://www.digitimes.com/news/a20251218VL201/micron-2026-fab-capex-expansion.html,digitimes.com,English,China,"(""Applied Materials"" OR ""Lam Research"" OR Broadcom OR Micron) sourcelang:eng",2025-12-18 04:45:00+00:00,2025-12-18,Micron hikes FY26 capex to US$20b to accelerate HBM and US fab output,micron hikes fy26 capex to us$20b to accelerate hbm and us fab output,0.4588,positive,1
20251218T044500Z,Micron HBM4 production set on 1 - beta process as India ATMP ramp slips to 2026,https://www.digitimes.com/news/a20251218VL207/micron-2026-earnings-hbm4-production.html,digitimes.com,English,China,"(""Applied Materials"" OR ""Lam Research"" OR Broadcom OR Micron) sourcelang:eng",2025-12-18 04:45:00+00:00,2025-12-18,Micron HBM4 production set on 1 - beta process as India ATMP ramp slips to 2026,micron hbm4 production set on 1 - beta process as india atmp ramp slips to 2026,0.0,neutral,0
20251218T044500Z,Micron says fab start - up costs to have limited impact on gross margins despite expansion push,https://www.digitimes.com/news/a20251218VL202/micron-fab-expansion-2026-hbm4.html,digitimes.com,English,China,"(""Applied Materials"" OR ""Lam Research"" OR Broadcom OR Micron) sourcelang:eng",2025-12-18 04:45:00+00:00,2025-12-18,Micron says fab start - up costs to have limited impact on gross margins despite expansion push,micron says fab start - up costs to have limited impact on gross margins despite expansion push,-0.25,negative,-1
20251219T184500Z,Intel vs . Taiwan Semiconductor Manufacturing : Which Stock Will Outperform in 2026 ? ,https://www.aol.com/articles/intel-vs-taiwan-semiconductor-manufacturing-170500955.html,aol.com,English,United States,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-19 18:45:00+00:00,2025-12-19,Intel vs . Taiwan Semiconductor Manufacturing : Which Stock Will Outperform in 2026 ?,intel vs . taiwan semiconductor manufacturing : which stock will outperform in 2026 ?,0.0,neutral,0
20251219T180000Z,"Nvidia stock gains on Trump chip export review , sparking rally in chipmakers",https://finance.yahoo.com/news/nvidia-stock-gains-on-trump-chip-export-review-sparking-rally-in-chipmakers-160401242.html,finance.yahoo.com,English,United States,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-19 18:00:00+00:00,2025-12-19,"Nvidia stock gains on Trump chip export review , sparking rally in chipmakers","nvidia stock gains on trump chip export review , sparking rally in chipmakers",0.34,positive,1
20251219T144500Z,Why Nvidia Is Planning a Major Cut to Gaming GPU Production Next Year,https://techstory.in/why-nvidia-is-planning-a-major-cut-to-gaming-gpu-production-next-year/,techstory.in,English,India,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-19 14:45:00+00:00,2025-12-19,Why Nvidia Is Planning a Major Cut to Gaming GPU Production Next Year,why nvidia is planning a major cut to gaming gpu production next year,-0.2732,negative,-1
20251219T163000Z,Performance Comparison : Broadcom And Competitors In Semiconductors & Semiconductor Equipment Industry - Broadcom ( NASDAQ : AVGO ) ,https://www.benzinga.com/insights/news/25/12/49508216/performance-comparison-broadcom-and-competitors-in-semiconductors-amp-semiconductor-equipment-indus,benzinga.com,English,United States,"(""Applied Materials"" OR ""Lam Research"" OR Broadcom OR Micron) sourcelang:eng",2025-12-19 16:30:00+00:00,2025-12-19,Performance Comparison : Broadcom And Competitors In Semiconductors & Semiconductor Equipment Industry - Broadcom ( NASDAQ : AVGO ),performance comparison : broadcom and competitors in semiconductors & semiconductor equipment industry - broadcom ( nasdaq : avgo ),0.0,neutral,0
20251219T043000Z,Wall Street is raving about Micron earnings as one of the biggest - ever surprises for a chipmaker,https://finance.yahoo.com/news/wall-street-raving-micron-earnings-035552267.html,finance.yahoo.com,English,United States,"(""Applied Materials"" OR ""Lam Research"" OR Broadcom OR Micron) sourcelang:eng",2025-12-19 04:30:00+00:00,2025-12-19,Wall Street is raving about Micron earnings as one of the biggest - ever surprises for a chipmaker,wall street is raving about micron earnings as one of the biggest - ever surprises for a chipmaker,0.2263,positive,1
20251220T110000Z,NVIDIA Corporation $NVDA Shares Purchased by Canandaigua National Bank & Trust Co . ,https://www.defenseworld.net/2025/12/20/nvidia-corporation-nvda-shares-purchased-by-canandaigua-national-bank-trust-co.html,defenseworld.net,English,Russia,(semiconductor OR chip OR chips OR foundry OR wafer) sourcelang:eng,2025-12-20 11:00:00+00:00,2025-12-20,NVIDIA Corporation $NVDA Shares Purchased by Canandaigua National Bank & Trust Co .,nvidia corporation $nvda shares purchased by canandaigua national bank & trust co .,0.6705,positive,1
20251220T110000Z,"Canandaigua National Trust Co of Florida Sells 2 , 814 Shares of NVIDIA Corporation $NVDA",https://www.defenseworld.net/2025/12/20/canandaigua-national-trust-co-of-florida-sells-2814-shares-of-nvidia-corporation-nvda.html,defenseworld.net,English,Russia,(semiconductor OR chip OR chips OR foundry OR wafer) sourcelang:eng,2025-12-20 11:00:00+00:00,2025-12-20,"Canandaigua National Trust Co of Florida Sells 2 , 814 Shares of NVIDIA Corporation $NVDA","canandaigua national trust co of florida sells 2 , 814 shares of nvidia corporation $nvda",0.6705,positive,1
20251220T134500Z,Mesa 26 . 0 NVK Driver Lands Improvement For NVIDIA GeForce RTX 20  Turing  GPUs,https://www.phoronix.com/news/Mesa-26-NVK-Compute-Warp-Size,phoronix.com,English,United States,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-20 13:45:00+00:00,2025-12-20,Mesa 26 . 0 NVK Driver Lands Improvement For NVIDIA GeForce RTX 20 Turing GPUs,mesa 26 . 0 nvk driver lands improvement for nvidia geforce rtx 20 turing gpus,0.4588,positive,1
20251220T131500Z,MSI Vector - LCD 16  QHD+ GeForce RTX 5080 Laptop GPU - Intel Core Ultra 9 275HX - 16GB Memory - 1 TB SSD - Windows 11 Home Gaming Laptop - 240 Hz ( Vector 16 HX AI A2XWIG - 050US ) ,https://www.newegg.com/msi-16-geforce-rtx-5080-laptop-gpu-intel-core-ultra-9-275hx-16gb-memory-1-tb-ssd/p/N82E16834156737?Item=N82E16834156737&cm_sp=Homepage_SS-_-P5_34-156-737-_-12202025,newegg.com,English,United States,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-20 13:15:00+00:00,2025-12-20,MSI Vector - LCD 16 QHD+ GeForce RTX 5080 Laptop GPU - Intel Core Ultra 9 275HX - 16GB Memory - 1 TB SSD - Windows 11 Home Gaming Laptop - 240 Hz ( Vector 16 HX AI A2XWIG - 050US ),msi vector - lcd 16 qhd+ geforce rtx 5080 laptop gpu - intel core ultra 9 275hx - 16gb memory - 1 tb ssd - windows 11 home gaming laptop - 240 hz ( vector 16 hx ai a2xwig - 050us ),0.0,neutral,0
20251220T060000Z,Michael Burry Asks For Photos Of Warehoused Nvidia GPUs After Analyst Questions Jensen Huang Blackwell Shipment Numbers ( UPDATED ) ,https://finance.yahoo.com/news/michael-burry-asks-photos-warehoused-223107967.html,finance.yahoo.com,English,United States,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-20 06:00:00+00:00,2025-12-20,Michael Burry Asks For Photos Of Warehoused Nvidia GPUs After Analyst Questions Jensen Huang Blackwell Shipment Numbers ( UPDATED ),michael burry asks for photos of warehoused nvidia gpus after analyst questions jensen huang blackwell shipment numbers ( updated ),0.0,neutral,0
20251221T170000Z,Surprising biomedical application found for ASML chipmaking EUV lithography machines they can mass produce nanopores for molecular sensing,https://www.tomshardware.com/tech-industry/semiconductors/surprising-biomedical-application-found-for-asmls-chipmaking-euv-lithography-machines-they-can-mass-produce-nanopores-for-molecular-sensing,tomshardware.com,English,United States,(semiconductor OR chip OR chips OR foundry OR wafer) sourcelang:eng,2025-12-21 17:00:00+00:00,2025-12-21,Surprising biomedical application found for ASML chipmaking EUV lithography machines they can mass produce nanopores for molecular sensing,surprising biomedical application found for asml chipmaking euv lithography machines they can mass produce nanopores for molecular sensing,0.2732,positive,1
20251221T160000Z,Jim Cramer Calls NVIDIA a  Fabulous  Company,https://finance.yahoo.com/news/jim-cramer-calls-nvidia-fabulous-151400574.html,finance.yahoo.com,English,United States,(semiconductor OR chip OR chips OR foundry OR wafer) sourcelang:eng,2025-12-21 16:00:00+00:00,2025-12-21,Jim Cramer Calls NVIDIA a Fabulous Company,jim cramer calls nvidia a fabulous company,0.5267,positive,1
20251221T143000Z,Intel stock soared in 2025 . But the chipmaker still has a long road ahead . ,https://finance.yahoo.com/news/intel-stock-soared-in-2025-but-the-chipmaker-still-has-a-long-road-ahead-140004121.html,finance.yahoo.com,English,United States,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-21 14:30:00+00:00,2025-12-21,Intel stock soared in 2025 . But the chipmaker still has a long road ahead .,intel stock soared in 2025 . but the chipmaker still has a long road ahead .,0.0,neutral,0
20251221T230000Z,Micron ( MU ) Gets $500 Target as AI Drives DRAM and NAND Demand,https://www.insidermonkey.com/blog/micron-mu-gets-500-target-as-ai-drives-dram-and-nand-demand-1663797/,insidermonkey.com,English,United States,"(""Applied Materials"" OR ""Lam Research"" OR Broadcom OR Micron) sourcelang:eng",2025-12-21 23:00:00+00:00,2025-12-21,Micron ( MU ) Gets $500 Target as AI Drives DRAM and NAND Demand,micron ( mu ) gets $500 target as ai drives dram and nand demand,-0.128,negative,-1
20251222T203000Z,Linux 6 . 19 Boosts Legacy AMD Radeon GPUs with AMDGPU Driver Upgrade,https://www.webpronews.com/linux-6-19-boosts-legacy-amd-radeon-gpus-with-amdgpu-driver-upgrade/,webpronews.com,English,United States,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-22 20:30:00+00:00,2025-12-22,Linux 6 . 19 Boosts Legacy AMD Radeon GPUs with AMDGPU Driver Upgrade,linux 6 . 19 boosts legacy amd radeon gpus with amdgpu driver upgrade,0.3182,positive,1
20251222T183000Z,Linux 6 . 19 Significant ~30 % Performance Boost For Old AMD Radeon GPUs,https://www.phoronix.com/review/linux-619-amdgpu-radeon,phoronix.com,English,United States,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-22 18:30:00+00:00,2025-12-22,Linux 6 . 19 Significant ~30 % Performance Boost For Old AMD Radeon GPUs,linux 6 . 19 significant ~30 % performance boost for old amd radeon gpus,0.5423,positive,1
20251222T183000Z,MSI Stealth 16 AI - 16  - GeForce RTX 5060 Laptop GPU - Intel Core Ultra7 - 255H RTX - 32GB DDR5 - 1TB NVMe SSD - 240 Hz OLED Display - Win 11 Home ( Stealth 16 AI A2HWFG - 041US ) ,https://www.newegg.com/msi-stealth-16-ai-16-geforce-rtx-5060-laptop-gpu-intel-core-ultra-7-255h-qhd-16gb-2-memory-1-tb-nvme-ssd/p/N82E16834156800?Item=N82E16834156800&cm_sp=Homepage_SS-_-P4_34-156-800-_-12222025,newegg.com,English,United States,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-22 18:30:00+00:00,2025-12-22,MSI Stealth 16 AI - 16 - GeForce RTX 5060 Laptop GPU - Intel Core Ultra7 - 255H RTX - 32GB DDR5 - 1TB NVMe SSD - 240 Hz OLED Display - Win 11 Home ( Stealth 16 AI A2HWFG - 041US ),msi stealth 16 ai - 16 - geforce rtx 5060 laptop gpu - intel core ultra7 - 255h rtx - 32gb ddr5 - 1tb nvme ssd - 240 hz oled display - win 11 home ( stealth 16 ai a2hwfg - 041us ),0.4939,positive,1
20251222T173000Z,Samsung DS Division Responsible For The Company Semiconductor Business Will Hand Out A 100 % Performance Bonus To Employees As Company Recovery Goes Into Overdrive,https://wccftech.com/samsung-ds-division-to-give-100-percent-performance-bonus-to-employees/,wccftech.com,English,United States,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-22 17:30:00+00:00,2025-12-22,Samsung DS Division Responsible For The Company Semiconductor Business Will Hand Out A 100 % Performance Bonus To Employees As Company Recovery Goes Into Overdrive,samsung ds division responsible for the company semiconductor business will hand out a 100 % performance bonus to employees as company recovery goes into overdrive,0.8402,positive,1
20251222T173000Z,"  Intel Biggest Problem Is Being a Partner & Competitor At the Same Time , Claims Ex - Board Member , Calling for a Foundry Spin - Off",https://wccftech.com/intel-biggest-problem-is-being-a-partner-competitor-at-the-same-time/,wccftech.com,English,United States,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-22 17:30:00+00:00,2025-12-22,"Intel Biggest Problem Is Being a Partner & Competitor At the Same Time , Claims Ex - Board Member , Calling for a Foundry Spin - Off","intel biggest problem is being a partner & competitor at the same time , claims ex - board member , calling for a foundry spin - off",-0.4019,negative,-1
20251222T160000Z,AI Chips Are Driving a Foundry Boom . Why TSMC Is Winning the Most,https://finance.yahoo.com/news/ai-chips-driving-foundry-boom-153301101.html,finance.yahoo.com,English,United States,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-22 16:00:00+00:00,2025-12-22,AI Chips Are Driving a Foundry Boom . Why TSMC Is Winning the Most,ai chips are driving a foundry boom . why tsmc is winning the most,0.5267,positive,1
20251222T134500Z,Inside Samsung Bribery Allegations As DRAM And NAND Prices Surge Worldwide,https://www.ibtimes.com/inside-samsung-bribery-allegations-dram-nand-prices-surge-worldwide-3793377,ibtimes.com,English,United States,"(""Applied Materials"" OR ""Lam Research"" OR Broadcom OR Micron) sourcelang:eng",2025-12-22 13:45:00+00:00,2025-12-22,Inside Samsung Bribery Allegations As DRAM And NAND Prices Surge Worldwide,inside samsung bribery allegations as dram and nand prices surge worldwide,0.0,neutral,0
20251222T134500Z,Apple locks in Samsung as DRAM shortage bites,https://www.fudzilla.com/news/mobile/62250-apple-locks-in-samsung-as-dram-shortage-bites,fudzilla.com,English,China,"(""Applied Materials"" OR ""Lam Research"" OR Broadcom OR Micron) sourcelang:eng",2025-12-22 13:45:00+00:00,2025-12-22,Apple locks in Samsung as DRAM shortage bites,apple locks in samsung as dram shortage bites,-0.25,negative,-1
20251222T054500Z,Samsung gains ground in Nvidia HBM4 tests as AI memory supply race tightens,https://www.koreaherald.com/article/10641517,koreaherald.com,English,South Korea,"(""Applied Materials"" OR ""Lam Research"" OR Broadcom OR Micron) sourcelang:eng",2025-12-22 05:45:00+00:00,2025-12-22,Samsung gains ground in Nvidia HBM4 tests as AI memory supply race tightens,samsung gains ground in nvidia hbm4 tests as ai memory supply race tightens,0.34,positive,1
20251222T024500Z,"Samsung Has Reportedly Become Apple Largest DRAM Supplier For The iPhone 17 Series , Accounting For 60 - 70 % of Shipments , iPhone 18 Supply Also Included",https://wccftech.com/samsung-has-reportedly-become-largest-dram-supplier-for-apple/,wccftech.com,English,United States,"(""Applied Materials"" OR ""Lam Research"" OR Broadcom OR Micron) sourcelang:eng",2025-12-22 02:45:00+00:00,2025-12-22,"Samsung Has Reportedly Become Apple Largest DRAM Supplier For The iPhone 17 Series , Accounting For 60 - 70 % of Shipments , iPhone 18 Supply Also Included","samsung has reportedly become apple largest dram supplier for the iphone 17 series , accounting for 60 - 70 % of shipments , iphone 18 supply also included",0.0,neutral,0
20251223T223000Z,"FinancialContent - Nvidia Shatters Key Technical Resistance , Igniting Year - End Semiconductor Surge and $5 Trillion Milestone",https://markets.financialcontent.com/stocks/article/marketminute-2025-12-23-nvidia-shatters-key-technical-resistance-igniting-year-end-semiconductor-surge-and-5-trillion-milestone,markets.financialcontent.com,English,United States,(semiconductor OR chip OR chips OR foundry OR wafer) sourcelang:eng,2025-12-23 22:30:00+00:00,2025-12-23,"FinancialContent - Nvidia Shatters Key Technical Resistance , Igniting Year - End Semiconductor Surge and $5 Trillion Milestone","financialcontent - nvidia shatters key technical resistance , igniting year - end semiconductor surge and $5 trillion milestone",0.0,neutral,0
20251223T223000Z,"Intel Showcases Its Next - Level & Massively Scalable Packaging Capabilities : >12X Reticle With 16 Compute Tiles On 18A / 14A Nodes , Up To 24 HBM Sites & Leveraging Advanced Foveros 3D & EMIB Technologies",https://wccftech.com/intel-next-level-advanced-packaging-capabilities-12x-reticle-16-compute-tiles-18a-14a-nodes-up-to-24-hbm-foveros-3d-emib/,wccftech.com,English,United States,(semiconductor OR chip OR chips OR foundry OR wafer) sourcelang:eng,2025-12-23 22:30:00+00:00,2025-12-23,"Intel Showcases Its Next - Level & Massively Scalable Packaging Capabilities : >12X Reticle With 16 Compute Tiles On 18A / 14A Nodes , Up To 24 HBM Sites & Leveraging Advanced Foveros 3D & EMIB Technologies","intel showcases its next - level & massively scalable packaging capabilities : >12x reticle with 16 compute tiles on 18a / 14a nodes , up to 24 hbm sites & leveraging advanced foveros 3d & emib technologies",0.25,positive,1
20251223T203000Z,"Nvidia prepares shipment of 82 , 000 AI GPUs to China as chip war lines blur H200 shipments with 25 % tax to begin as US loosens restrictions",https://www.tomshardware.com/tech-industry/semiconductors/nvidia-prepares-h200-shipments-to-china-as-chip-war-lines-blur,tomshardware.com,English,United States,(semiconductor OR chip OR chips OR foundry OR wafer) sourcelang:eng,2025-12-23 20:30:00+00:00,2025-12-23,"Nvidia prepares shipment of 82 , 000 AI GPUs to China as chip war lines blur H200 shipments with 25 % tax to begin as US loosens restrictions","nvidia prepares shipment of 82 , 000 ai gpus to china as chip war lines blur h200 shipments with 25 % tax to begin as us loosens restrictions",-0.5994,negative,-1
20251223T193000Z,Samsung HBM4 chips have reportedly passed NVIDIA tests with flying colors,https://www.sammobile.com/news/samsungs-hbm4-chips-have-reportedly-passed-nvidias-tests-with-flying-colors/,sammobile.com,English,South Korea,(semiconductor OR chip OR chips OR foundry OR wafer) sourcelang:eng,2025-12-23 19:30:00+00:00,2025-12-23,Samsung HBM4 chips have reportedly passed NVIDIA tests with flying colors,samsung hbm4 chips have reportedly passed nvidia tests with flying colors,0.0,neutral,0
20251223T201500Z,Semiconductors : Nvidia at the heart of the new Pacific battle,https://www.lemonde.fr/en/economy/article/2025/12/23/semiconductors-nvidia-at-the-heart-of-the-new-pacific-battle_6748788_19.html,lemonde.fr,English,France,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-23 20:15:00+00:00,2025-12-23,Semiconductors : Nvidia at the heart of the new Pacific battle,semiconductors : nvidia at the heart of the new pacific battle,-0.3818,negative,-1
20251223T173000Z,Linux 6 . 19 Improves Radeon HD 7950 Performance By 30 % With AMDGPU Driver,https://wccftech.com/linux-6-19-improves-radeon-hd-7950-performance-by-30-with-amdgpu-driver/,wccftech.com,English,United States,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-23 17:30:00+00:00,2025-12-23,Linux 6 . 19 Improves Radeon HD 7950 Performance By 30 % With AMDGPU Driver,linux 6 . 19 improves radeon hd 7950 performance by 30 % with amdgpu driver,0.4215,positive,1
20251223T164500Z,Intel Fab 52 is bigger and better equipped than TSMC Arizona facilities Intel production volumes dwarf TSMC operations in the U . S . ,https://www.tomshardware.com/tech-industry/semiconductors/intels-fab-52-is-bigger-and-better-equipped-than-tsmcs-arizona-facilities-intels-production-volumes-dwarf-tsmcs-operations-in-the-u-s,tomshardware.com,English,United States,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-23 16:45:00+00:00,2025-12-23,Intel Fab 52 is bigger and better equipped than TSMC Arizona facilities Intel production volumes dwarf TSMC operations in the U . S .,intel fab 52 is bigger and better equipped than tsmc arizona facilities intel production volumes dwarf tsmc operations in the u . s .,0.7096,positive,1
20251224T194500Z,"SK hynix expands U . S . presence with new Bellevue , Seattle office in efforts to get closer to its largest customers offices near Nvidia , Amazon , and Microsoft highlight co - designed HBM efforts",https://www.tomshardware.com/pc-components/dram/sk-hynix-expands-us-footprint-with-seattle-area-office-near-nvidia-and-amazon,tomshardware.com,English,United States,(semiconductor OR chip OR chips OR foundry OR wafer) sourcelang:eng,2025-12-24 19:45:00+00:00,2025-12-24,"SK hynix expands U . S . presence with new Bellevue , Seattle office in efforts to get closer to its largest customers offices near Nvidia , Amazon , and Microsoft highlight co - designed HBM efforts","sk hynix expands u . s . presence with new bellevue , seattle office in efforts to get closer to its largest customers offices near nvidia , amazon , and microsoft highlight co - designed hbm efforts",0.5423,positive,1
20251224T121500Z,Samsung Execs Charged in Massive 10nm DRAM Trillion - Won Leak to China,https://www.ibtimes.com/samsung-execs-charged-massive-10nm-dram-trillion-won-leak-china-3793636,ibtimes.com,English,United States,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-24 12:15:00+00:00,2025-12-24,Samsung Execs Charged in Massive 10nm DRAM Trillion - Won Leak to China,samsung execs charged in massive 10nm dram trillion - won leak to china,0.128,positive,1
20251224T111500Z,"Nvidia Stock Is Up 31 % in 2025 , But Here Another Super Semiconductor Stock to Buy in 2026 , According to Wall Street",https://finance.yahoo.com/news/nvidia-stock-31-2025-heres-103800311.html,finance.yahoo.com,English,United States,(TSMC OR Nvidia OR AMD OR Intel OR ASML) sourcelang:eng,2025-12-24 11:15:00+00:00,2025-12-24,"Nvidia Stock Is Up 31 % in 2025 , But Here Another Super Semiconductor Stock to Buy in 2026 , According to Wall Street","nvidia stock is up 31 % in 2025 , but here another super semiconductor stock to buy in 2026 , according to wall street",0.7469,positive,1
20251224T161500Z,Exploring The Competitive Space : Broadcom Versus Industry Peers In Semiconductors & Semiconductor Equipment - Broadcom ( NASDAQ : AVGO ) ,https://www.benzinga.com/insights/news/25/12/49582953/exploring-the-competitive-space-broadcom-versus-industry-peers-in-semiconductors-amp-semiconductor-,benzinga.com,English,United States,"(""Applied Materials"" OR ""Lam Research"" OR Broadcom OR Micron) sourcelang:eng",2025-12-24 16:15:00+00:00,2025-12-24,Exploring The Competitive Space : Broadcom Versus Industry Peers In Semiconductors & Semiconductor Equipment - Broadcom ( NASDAQ : AVGO ),exploring the competitive space : broadcom versus industry peers in semiconductors & semiconductor equipment - broadcom ( nasdaq : avgo ),0.1779,positive,1
20251225T194500Z,FinancialContent - The High - Stakes Gamble : Can Intel Foundry Resurgence Finally Dent TSMC Dominance in 2026 ? ,https://markets.financialcontent.com/stocks/article/marketminute-2025-12-25-the-high-stakes-gamble-can-intels-foundry-resurgence-finally-dent-tsmcs-dominance-in-2026,markets.financialcontent.com,English,United States,(semiconductor OR chip OR chips OR foundry OR wafer) sourcelang:eng,2025-12-25 19:45:00+00:00,2025-12-25,FinancialContent - The High - Stakes Gamble : Can Intel Foundry Resurgence Finally Dent TSMC Dominance in 2026 ?,financialcontent - the high - stakes gamble : can intel foundry resurgence finally dent tsmc dominance in 2026 ?,0.2023,positive,1
